male.id, female.id, start.time, end.time, proximity
23, 138, 3.5129, 4.04541, 0
44, 119, 3.53659, 6.32092, 2
37, 139, 3.54629, 3.98459, 0
35, 148, 3.54728, 3.67159, 1
14, 109, 3.56412, 3.56973, 3
42, 126, 3.56469, 4.04243, 1
1, 140, 3.58159, 3.59442, 2
25, 136, 3.58266, 3.98304, 1
14, 111, 3.61209, 4.46388, 0
48, 124, 3.61766, 3.85371, 0
13, 104, 3.61858, 3.9451, 0
22, 144, 3.63703, 4.55203, 1
18, 101, 3.64431, 5.59363, 0
3, 130, 3.6698, 3.99671, 3
23, 107, 3.69627, 3.72257, 2
7, 114, 3.71119, 3.89115, 1
14, 126, 3.73418, 3.82493, 2
35, 101, 3.75547, 4.20553, 1
29, 133, 3.76413, 3.94573, 3
48, 145, 3.77573, 3.8319, 1
37, 148, 3.77915, 5.89073, 0
14, 131, 3.7807, 4.04117, 0
35, 126, 3.78907, 3.8168, 1
13, 114, 3.79205, 4.22068, 0
1, 140, 3.81699, 3.97679, 2
12, 119, 3.82344, 7.13549, 1
28, 146, 3.82398, 5.90818, 2
35, 147, 3.83891, 3.95176, 2
23, 115, 3.84576, 5.9121, 0
8, 103, 3.86556, 4.59632, 1
3, 114, 3.89652, 4.31587, 1
35, 143, 3.90486, 4.27619, 1
29, 137, 3.92172, 4.43871, 3
7, 134, 3.92458, 5.10203, 0
17, 134, 3.9296, 4.31991, 0
27, 121, 3.93334, 12.013, 0
2, 147, 3.94869, 4.05065, 0
43, 140, 3.95727, 4.55696, 0
13, 146, 3.95947, 5.10093, 1
27, 130, 3.96357, 4.13823, 3
27, 109, 3.96581, 4.44852, 3
2, 104, 3.97047, 6.14529, 0
42, 126, 4.04803, 5.01371, 1
44, 147, 4.05211, 4.15865, 2
11, 104, 4.05633, 4.31844, 1
6, 146, 4.06139, 4.31841, 3
14, 150, 4.08638, 5.25554, 0
12, 138, 4.0866, 4.45403, 0
20, 111, 4.09751, 5.35806, 0
48, 132, 4.09779, 4.48967, 2
13, 103, 4.10852, 4.13179, 0
23, 121, 4.11342, 4.1817, 0
42, 150, 4.14256, 4.43132, 0
29, 130, 4.16641, 8.03416, 3
3, 130, 4.1845, 4.69609, 3
45, 103, 4.18608, 5.19243, 1
23, 121, 4.18893, 5.59274, 0
48, 124, 4.19842, 5.25923, 0
25, 139, 4.20469, 5.34285, 0
38, 126, 4.23423, 4.29556, 2
2, 143, 4.27315, 5.44514, 0
35, 147, 4.27723, 4.42092, 2
20, 109, 4.2795, 5.25691, 1
20, 115, 4.28972, 4.43646, 0
42, 108, 4.29849, 4.51503, 1
14, 126, 4.3305, 4.80104, 2
11, 114, 4.34384, 5.22105, 0
1, 104, 4.37817, 4.46436, 1
13, 134, 4.40112, 4.53187, 0
3, 134, 4.40765, 4.85796, 0
49, 143, 4.41839, 8.67301, 0
