male.id, female.id, start.time, end.time, proximity
487, 824, 0.0967494, 0.129553, 0
126, 1076, 0.0972627, 0.599294, 3
269, 1052, 0.0981585, 1.2849, 1
493, 880, 0.0985049, 1.64257, 0
40, 680, 0.101672, 0.195283, 0
4, 807, 0.101746, 0.319108, 0
383, 649, 0.101759, 0.446057, 0
367, 653, 0.102309, 0.637192, 0
474, 665, 0.102626, 0.575913, 0
447, 983, 0.104179, 0.126412, 3
160, 674, 0.104686, 0.133165, 0
286, 1100, 0.104712, 0.767106, 0
220, 684, 0.10498, 0.17292, 1
227, 741, 0.105606, 0.335053, 1
166, 719, 0.105943, 0.113951, 0
487, 1076, 0.106628, 0.166657, 0
188, 986, 0.106818, 1.05583, 0
393, 669, 0.107256, 0.507107, 3
367, 932, 0.107319, 0.107486, 1
268, 758, 0.107319, 0.122235, 2
415, 812, 0.108392, 0.836977, 2
173, 707, 0.108809, 0.128423, 0
215, 718, 0.109296, 0.415732, 0
317, 718, 0.109333, 0.965886, 0
88, 833, 0.110501, 0.122688, 0
236, 915, 0.111272, 0.145667, 0
19, 710, 0.112426, 0.209017, 0
148, 765, 0.112442, 0.28844, 0
106, 959, 0.112957, 4.35724, 0
166, 950, 0.113582, 0.139663, 0
497, 838, 0.113989, 0.114848, 0
263, 663, 0.114176, 0.116279, 2
327, 719, 0.115159, 0.299309, 0
300, 1066, 0.11753, 1.13112, 0
221, 800, 0.117618, 10.7706, 1
57, 933, 0.117698, 0.650796, 0
445, 865, 0.118061, 0.364063, 1
424, 912, 0.118129, 0.149571, 0
263, 933, 0.11828, 0.158568, 0
29, 1035, 0.118906, 0.171882, 1
338, 983, 0.119299, 0.122214, 1
101, 781, 0.119306, 0.938283, 0
373, 947, 0.119732, 1.4186, 0
95, 912, 0.120207, 0.339709, 0
67, 1027, 0.121054, 1.0816, 1
441, 885, 0.124153, 1.47438, 0
269, 868, 0.127902, 0.134161, 1
83, 873, 0.12839, 1.44473, 0
497, 807, 0.128974, 0.218543, 0
91, 862, 0.129943, 0.134859, 1
82, 640, 0.130284, 0.294, 1
196, 924, 0.131117, 0.582229, 3
139, 705, 0.131126, 1.77869, 0
438, 642, 0.131304, 0.297678, 0
119, 884, 0.131581, 0.152136, 1
339, 1003, 0.131723, 0.299065, 0
2, 1099, 0.131803, 1.04891, 0
224, 1003, 0.13203, 0.159696, 0
156, 1028, 0.13235, 0.224059, 2
78, 665, 0.132814, 0.894831, 0
227, 612, 0.133215, 0.574706, 1
386, 734, 0.133251, 0.280909, 2
220, 983, 0.134522, 0.137769, 2
9, 739, 0.136946, 0.435221, 3
495, 901, 0.138251, 0.17923, 0
43, 1045, 0.138432, 0.31183, 0
347, 1066, 0.138491, 1.20275, 0
139, 649, 0.139089, 0.159489, 0
431, 765, 0.139172, 0.343012, 0
195, 1045, 0.139509, 0.207026, 3
110, 1020, 0.141751, 1.52521, 0
490, 888, 0.142202, 1.14796, 1
469, 642, 0.142878, 0.285825, 1
427, 861, 0.143842, 0.858657, 0
393, 942, 0.144667, 0.501998, 2
257, 1030, 0.144808, 0.720142, 0
121, 1045, 0.145038, 0.496038, 0
331, 879, 0.145831, 0.307691, 2
186, 795, 0.145989, 0.217139, 2
99, 632, 0.146055, 0.236229, 1
4, 1060, 0.146119, 0.190805, 1
341, 940, 0.146378, 1.55189, 0
415, 862, 0.147024, 0.15453, 2
385, 994, 0.14716, 0.580175, 0
312, 846, 0.147186, 2.51244, 2
495, 1020, 0.148451, 0.176077, 0
339, 833, 0.1485, 8.23168, 0
182, 883, 0.149499, 0.632271, 0
287, 672, 0.149755, 0.267556, 3
29, 625, 0.149775, 0.156943, 0
319, 881, 0.149906, 0.197364, 0
186, 619, 0.150916, 3.26508, 0
317, 701, 0.154367, 0.162513, 0
405, 640, 0.154395, 3.03233, 0
142, 885, 0.154853, 0.584969, 1
2, 824, 0.156267, 0.282559, 1
16, 775, 0.156342, 1.14522, 0
15, 980, 0.156409, 1.42089, 0
481, 625, 0.156722, 0.187339, 1
197, 766, 0.157936, 8.00007, 0
270, 605, 0.15854, 0.170261, 3
2, 682, 0.161026, 0.239754, 2
46, 653, 0.161221, 0.398443, 0
460, 637, 0.162231, 0.797655, 0
147, 915, 0.162551, 0.235066, 0
474, 985, 0.16273, 0.18525, 1
216, 873, 0.162974, 2.12225, 2
324, 635, 0.163616, 1.65463, 0
341, 605, 0.163832, 0.190305, 0
2, 1011, 0.165803, 0.174557, 1
111, 944, 0.166145, 0.695317, 0
180, 754, 0.166167, 11.3126, 0
215, 991, 0.167159, 0.196289, 0
298, 632, 0.167654, 0.183854, 1
22, 738, 0.168074, 10.3342, 0
241, 800, 0.168087, 2.78554, 0
269, 824, 0.16908, 0.173252, 2
471, 867, 0.169407, 4.55271, 1
117, 695, 0.169917, 1.24257, 2
354, 653, 0.170323, 0.241008, 0
148, 879, 0.170341, 0.191716, 2
46, 689, 0.170874, 0.422114, 1
487, 811, 0.171431, 0.937481, 0
159, 1040, 0.171519, 0.286916, 0
470, 781, 0.171681, 0.209323, 0
143, 688, 0.171783, 1.06876, 2
443, 718, 0.172326, 0.399709, 0
409, 991, 0.172453, 0.20724, 0
219, 1015, 0.173705, 0.179983, 0
464, 1032, 0.175288, 0.497814, 3
244, 885, 0.176754, 0.224595, 0
486, 915, 0.179942, 0.186893, 0
431, 901, 0.180164, 0.184107, 2
438, 1018, 0.181279, 0.295865, 0
66, 693, 0.181301, 0.916485, 0
139, 901, 0.184417, 0.199046, 0
251, 1002, 0.185457, 3.22392, 0
254, 782, 0.185715, 0.467224, 0
214, 891, 0.186121, 8.9385, 0
384, 933, 0.187821, 0.202781, 0
490, 1005, 0.188773, 0.438749, 0
110, 616, 0.189371, 1.3744, 0
380, 940, 0.189546, Inf, 0
300, 950, 0.189616, 0.452835, 0
318, 797, 0.191748, 3.58993, 0
172, 730, 0.191776, 5.31886, 0
165, 726, 0.191859, 10.8134, 0
117, 731, 0.192107, 0.896009, 0
409, 648, 0.192566, 0.631113, 0
197, 709, 0.193511, 0.555325, 1
471, 1028, 0.193791, 0.207236, 0
127, 808, 0.194136, 3.37473, 0
212, 892, 0.194406, 0.249047, 0
331, 715, 0.19455, 0.413892, 2
358, 1005, 0.194725, 0.432245, 0
278, 619, 0.195092, 1.17704, 0
166, 795, 0.195878, 0.469898, 0
159, 1045, 0.19603, 0.217435, 2
338, 1079, 0.19611, 0.353603, 1
357, 783, 0.196442, 0.405416, 0
380, 1039, 0.197863, 0.226783, 2
471, 1035, 0.19797, 0.213989, 1
15, 784, 0.198661, 0.320732, 3
298, 663, 0.198721, 0.393613, 0
500, 749, 0.19883, 1.05256, 0
125, 929, 0.199313, 0.945897, 2
457, 967, 0.20014, 2.87992, 2
263, 1066, 0.201132, 0.205093, 0
431, 874, 0.201335, 0.52277, 3
389, 932, 0.202045, 0.583426, 0
44, 932, 0.202396, 0.205629, 1
439, 648, 0.202799, 0.483916, 0
467, 1017, 0.204589, 0.352048, 0
254, 1040, 0.204628, 0.431683, 0
238, 715, 0.205584, 0.299084, 0
497, 1011, 0.206384, 0.482194, 0
339, 1020, 0.20661, 0.22012, 1
469, 1085, 0.207537, 0.388612, 1
234, 884, 0.208249, 2.35054, 2
450, 664, 0.208805, 0.323623, 0
481, 920, 0.20886, 0.716493, 0
447, 1058, 0.209522, 0.669762, 2
115, 807, 0.209847, 0.597512, 0
453, 959, 0.210648, 0.637273, 0
182, 613, 0.211313, 0.317593, 0
465, 1097, 0.211469, 0.215829, 1
346, 684, 0.21188, 0.854039, 0
365, 892, 0.21194, 0.284742, 0
250, 689, 0.212997, 0.220389, 3
396, 605, 0.213419, 0.380966, 1
268, 915, 0.214077, 0.245513, 0
324, 672, 0.214189, 0.225084, 1
2, 778, 0.215294, 0.309242, 0
270, 929, 0.215884, 0.308708, 3
221, 1052, 0.215893, 0.241338, 1
134, 657, 0.21638, 2.66276, 0
365, 1020, 0.216482, 0.217786, 0
453, 827, 0.218807, 0.957336, 0
422, 773, 0.219573, 4.05432, 0
252, 901, 0.223467, 0.309497, 0
159, 892, 0.223877, 0.230462, 0
453, 788, 0.225111, 0.244656, 1
111, 737, 0.225126, 0.412424, 0
106, 850, 0.225662, 0.532477, 0
2, 688, 0.227614, 0.23366, 2
490, 1015, 0.228546, 0.408612, 0
354, 986, 0.228931, 1.42087, 0
211, 663, 0.230322, 0.251849, 1
453, 912, 0.230571, 0.234957, 0
405, 1087, 0.230918, 0.614589, 0
10, 697, 0.231032, 0.237964, 3
163, 700, 0.231316, 0.318327, 0
303, 840, 0.231356, 1.366, 0
469, 1039, 0.231412, 0.527142, 2
300, 781, 0.231844, 0.293153, 0
186, 672, 0.231932, 0.265164, 3
269, 862, 0.233246, 0.240529, 3
163, 1087, 0.233295, 0.483861, 1
424, 824, 0.233426, 0.261047, 1
490, 997, 0.233752, 0.29059, 1
471, 668, 0.233891, 1.86437, 0
304, 630, 0.234297, 0.677527, 0
243, 807, 0.236985, 0.598075, 0
261, 948, 0.238757, 0.973533, 0
441, 681, 0.239484, 0.239586, 2
25, 1073, 0.240433, 0.755663, 1
16, 979, 0.241625, 1.42718, 0
154, 868, 0.241749, 1.73794, 0
428, 716, 0.242559, 0.247575, 0
350, 703, 0.244356, 1.17221, 0
172, 807, 0.244434, 0.245872, 0
355, 778, 0.244677, 1.87658, 0
33, 695, 0.246362, 0.543195, 0
445, 817, 0.247539, 3.73138, 3
488, 884, 0.248166, 0.265498, 0
212, 653, 0.248838, 0.303956, 0
393, 782, 0.248987, 0.293776, 0
494, 1054, 0.25067, 1.26061, 0
148, 944, 0.25096, 0.256461, 1
188, 809, 0.251554, 1.05583, 0
235, 877, 0.253259, 0.505223, 0
252, 605, 0.253581, 0.364564, 0
376, 703, 0.253663, 1.27917, 0
405, 731, 0.253726, 0.458988, 0
52, 1045, 0.253728, 0.674603, 1
9, 741, 0.255301, 0.272648, 2
56, 985, 0.255328, 0.283524, 2
338, 1035, 0.255362, 0.841566, 1
366, 1039, 0.255432, 0.263231, 2
250, 871, 0.255913, 1.53067, 0
479, 849, 0.256876, 0.314214, 2
413, 932, 0.258388, 0.355935, 0
330, 920, 0.261002, 0.93799, 0
465, 1041, 0.261135, 3.11074, 2
148, 783, 0.261472, 0.56439, 0
120, 862, 0.262077, 0.380938, 1
367, 862, 0.262821, 0.523055, 2
386, 760, 0.263686, 0.469187, 1
224, 761, 0.263827, 0.396119, 1
451, 781, 0.264544, 0.271198, 0
91, 932, 0.265814, 0.343127, 0
243, 991, 0.265916, 0.618337, 0
475, 867, 0.266201, 1.01338, 1
266, 703, 0.266389, 0.388473, 0
470, 991, 0.267422, 1.42732, 1
254, 935, 0.267528, 0.542789, 0
270, 824, 0.268284, 0.304899, 2
441, 649, 0.269631, 0.269997, 0
472, 758, 0.270161, 0.415346, 3
457, 1027, 0.27114, 2.05811, 2
241, 862, 0.271211, 0.271814, 2
471, 613, 0.271435, 0.373651, 0
69, 868, 0.271583, 0.320015, 1
431, 983, 0.271996, 0.272069, 3
267, 892, 0.272197, 0.434959, 0
317, 929, 0.272577, 0.28093, 2
324, 811, 0.273052, 0.301437, 1
250, 642, 0.27308, 0.35324, 2
421, 901, 0.274593, 0.346724, 0
182, 1060, 0.276671, 0.413355, 0
51, 861, 0.276795, 0.308922, 1
287, 858, 0.277984, 0.784655, 1
159, 828, 0.279097, 1.17101, 0
451, 868, 0.279435, 0.283603, 0
473, 954, 0.281196, 4.84766, 0
273, 972, 0.281421, 3.15952, 0
251, 965, 0.281817, 0.612038, 0
254, 616, 0.282183, 0.341325, 0
213, 765, 0.282561, 0.676932, 0
415, 1039, 0.282886, 0.418783, 2
126, 672, 0.28342, 0.307972, 3
266, 824, 0.284513, 0.351048, 0
97, 757, 0.284573, 0.589441, 1
2, 862, 0.286206, 0.28888, 2
67, 980, 0.290499, 2.0757, 0
425, 1020, 0.290527, 0.347253, 0
227, 668, 0.291207, 0.363818, 1
327, 959, 0.291409, 0.34152, 1
110, 1058, 0.29161, 0.374394, 0
442, 761, 0.292093, 0.658446, 0
253, 674, 0.292556, 0.355818, 0
422, 640, 0.29267, 0.40689, 0
420, 933, 0.294286, 0.300304, 0
144, 824, 0.296838, 0.327731, 1
385, 1026, 0.298049, 0.908147, 0
336, 805, 0.29882, 0.537044, 0
487, 693, 0.299545, 0.350251, 0
7, 832, 0.299706, 0.545849, 1
172, 862, 0.300568, 0.321381, 0
117, 696, 0.300805, 0.350119, 2
144, 827, 0.30124, 0.349257, 0
157, 933, 0.301874, 0.308988, 0
451, 811, 0.302443, 0.392891, 1
380, 757, 0.303553, 0.417471, 0
405, 926, 0.304433, 0.326852, 0
375, 862, 0.304745, 0.306786, 2
120, 846, 0.305083, 5.45983, 0
487, 616, 0.305421, 0.308335, 0
340, 669, 0.305531, 0.359905, 0
168, 663, 0.305989, 0.687086, 0
143, 802, 0.306473, 0.513578, 2
303, 997, 0.306983, 0.395119, 3
197, 655, 0.307584, 0.488517, 1
409, 761, 0.310118, 0.312068, 0
9, 718, 0.310502, 0.311812, 1
78, 854, 0.310864, 0.320417, 3
383, 722, 0.315916, 0.480849, 0
220, 618, 0.31664, 0.454432, 1
125, 723, 0.317944, 0.361143, 0
338, 865, 0.318234, 0.410706, 0
471, 770, 0.318716, 0.403714, 0
220, 1087, 0.318994, 0.326332, 0
212, 1005, 0.320351, 0.926928, 0
286, 943, 0.320973, 0.345891, 3
336, 911, 0.321074, 0.771476, 0
214, 1062, 0.321103, 0.55743, 1
373, 626, 0.321195, 0.384254, 0
51, 1054, 0.321474, 0.348037, 2
289, 932, 0.322655, 0.326072, 2
133, 697, 0.322926, 0.446981, 0
248, 809, 0.323026, 11.6073, 0
327, 1040, 0.323067, 1.48509, 0
182, 873, 0.324105, 0.337772, 0
306, 868, 0.324805, 0.691957, 0
339, 615, 0.324807, 1.0637, 0
366, 635, 0.324891, 0.328252, 1
376, 665, 0.325208, 0.349688, 0
450, 605, 0.326303, 0.344801, 0
44, 778, 0.326719, 0.349527, 0
355, 840, 0.326911, 0.464822, 0
33, 874, 0.328069, 0.352992, 1
67, 873, 0.328544, 0.35382, 2
214, 719, 0.329305, 0.34863, 0
197, 784, 0.329688, 0.355306, 1
243, 867, 0.330014, 0.462783, 0
253, 940, 0.330635, 0.366594, 0
310, 740, 0.332576, 1.30129, 0
350, 795, 0.332708, 0.384673, 0
269, 742, 0.332885, 0.931431, 0
362, 997, 0.333259, 0.395866, 3
248, 943, 0.333421, 0.418291, 2
22, 883, 0.333946, 0.573125, 1
3, 1100, 0.334651, 2.90323, 0
308, 783, 0.33531, 1.95157, 0
402, 815, 0.335875, 0.663305, 2
97, 880, 0.336499, 0.438932, 2
289, 812, 0.337308, 0.451357, 3
269, 636, 0.337599, 0.386888, 2
431, 630, 0.338405, 0.386216, 2
180, 751, 0.338485, 0.974203, 0
156, 942, 0.338654, 7.14165, 2
393, 888, 0.338821, 0.366232, 3
71, 680, 0.34058, 1.173, 0
308, 788, 0.340858, 0.467363, 2
467, 1020, 0.341398, 0.389407, 0
385, 912, 0.341475, 1.32878, 0
405, 815, 0.341915, 0.381488, 0
221, 862, 0.342071, 0.343647, 3
380, 707, 0.343692, 0.41273, 0
308, 926, 0.343861, 0.630197, 0
215, 613, 0.344021, 0.528975, 0
286, 703, 0.344268, 0.346173, 1
148, 862, 0.344626, 0.387405, 2
463, 979, 0.344706, 4.59084, 0
261, 744, 0.347233, 0.37827, 0
224, 950, 0.347987, 0.425954, 2
251, 1074, 0.348034, 0.506649, 0
366, 933, 0.349267, 0.38593, 0
334, 740, 0.349327, 0.375168, 0
2, 781, 0.349778, 0.473991, 0
384, 940, 0.350513, 0.373745, 0
360, 1020, 0.350629, 0.384164, 1
156, 718, 0.351385, 0.352406, 1
25, 653, 0.351554, 0.365364, 0
35, 880, 0.351597, 0.721554, 2
7, 775, 0.351638, 0.357565, 1
25, 1026, 0.352495, 0.412471, 0
43, 715, 0.352815, 0.814125, 0
356, 1034, 0.352898, 0.460926, 3
43, 740, 0.353279, 0.433753, 0
142, 657, 0.354525, 0.436312, 1
15, 778, 0.35533, 0.400298, 0
357, 994, 0.3557, 0.428093, 0
318, 850, 0.356548, 0.441732, 0
500, 695, 0.358161, 1.73457, 0
43, 994, 0.359541, 0.437877, 0
15, 722, 0.359765, 0.411291, 0
443, 782, 0.359804, 0.413621, 0
244, 832, 0.360106, 1.42454, 0
212, 630, 0.360108, 0.459499, 1
457, 708, 0.361961, 0.6678, 2
182, 1017, 0.362191, 0.370662, 0
22, 775, 0.362703, 7.12509, 0
302, 874, 0.363203, 2.38837, 0
121, 619, 0.363403, 1.18187, 0
382, 827, 0.364008, 2.19529, 0
420, 1015, 0.365233, 0.752337, 0
441, 1024, 0.366344, 0.705391, 0
486, 822, 0.366967, 1.12624, 0
347, 626, 0.367732, 0.541693, 0
402, 1050, 0.369149, 0.533982, 1
339, 788, 0.372373, 0.431652, 2
35, 929, 0.373239, 0.534685, 3
497, 824, 0.374448, 0.652266, 0
431, 682, 0.374461, 0.715527, 3
304, 865, 0.374961, 0.416329, 0
308, 682, 0.375078, 0.429114, 2
331, 926, 0.375606, 0.674184, 0
424, 959, 0.375813, 0.420566, 1
111, 781, 0.376382, 0.548578, 0
367, 707, 0.376545, 0.712633, 0
19, 933, 0.376856, 0.378467, 0
52, 828, 0.376962, 0.433057, 0
473, 632, 0.377841, 1.40333, 0
153, 773, 0.379232, 2.54063, 1
338, 833, 0.380831, 0.397807, 0
188, 983, 0.38119, 0.482017, 1
29, 996, 0.381557, 0.569721, 0
415, 901, 0.381558, 0.383763, 1
236, 1058, 0.38166, 0.424488, 1
356, 862, 0.381796, 0.388115, 3
390, 805, 0.382614, 9.36096, 0
69, 626, 0.383983, 2.52479, 1
2, 996, 0.385194, 0.468169, 1
497, 788, 0.385588, 0.579403, 0
117, 1018, 0.387329, 0.436309, 1
139, 625, 0.387909, 0.659603, 0
422, 666, 0.388734, 0.442416, 0
475, 846, 0.388853, 0.852893, 0
156, 705, 0.389008, 0.393277, 2
56, 868, 0.389101, 0.450336, 0
409, 1017, 0.389737, 0.524436, 0
397, 983, 0.391128, 2.03416, 0
243, 758, 0.391336, 0.608915, 0
156, 996, 0.3919, 0.400688, 2
365, 901, 0.392789, 0.633619, 0
143, 1034, 0.393069, 0.493945, 2
121, 1024, 0.393489, 0.462394, 0
285, 1097, 0.39381, 2.10907, 0
287, 824, 0.397334, 0.434196, 2
40, 833, 0.397356, 0.677096, 0
308, 1066, 0.398255, 0.409778, 0
413, 997, 0.399748, 0.46498, 1
67, 726, 0.400384, 0.548129, 0
409, 811, 0.401086, 0.462564, 0
396, 850, 0.401156, 0.412629, 0
91, 822, 0.402615, 0.724832, 0
125, 806, 0.402959, 0.542142, 0
473, 868, 0.404927, 0.419994, 0
390, 738, 0.405196, 2.14411, 0
148, 885, 0.405288, 0.620363, 0
285, 921, 0.405939, 0.569995, 0
375, 851, 0.406174, 0.412434, 1
15, 912, 0.406353, 0.527533, 0
111, 873, 0.406738, 0.685161, 0
143, 1003, 0.406968, 0.877284, 0
241, 912, 0.409528, 0.515826, 0
488, 800, 0.409967, 0.898376, 0
214, 1041, 0.411155, 0.81237, 0
234, 935, 0.413456, 0.654332, 2
69, 858, 0.413887, 0.570646, 1
115, 832, 0.414207, 0.596867, 0
263, 1093, 0.415061, 0.564395, 3
83, 615, 0.416376, 0.603223, 0
120, 873, 0.418366, 0.471909, 1
57, 812, 0.419163, 0.429708, 1
303, 1037, 0.419727, 0.484803, 2
335, 871, 0.421283, 0.608301, 0
148, 715, 0.423101, 0.513891, 2
385, 1052, 0.423365, 0.711566, 0
140, 754, 0.424103, 1.30642, 0
438, 1054, 0.426187, 0.553308, 0
494, 862, 0.426205, 0.55439, 1
42, 949, 0.426357, 0.505282, 0
227, 700, 0.426392, 0.609953, 0
241, 761, 0.427125, 0.678063, 0
45, 816, 0.427809, 0.539102, 3
119, 1011, 0.42833, 0.508977, 1
299, 849, 0.428759, 0.636927, 0
180, 665, 0.428919, 0.670115, 0
190, 633, 0.430635, 0.920251, 0
447, 605, 0.433111, 0.485792, 3
382, 959, 0.433153, 0.449142, 1
306, 1009, 0.433482, 0.663441, 1
380, 1066, 0.433942, 0.687364, 0
422, 751, 0.434421, 0.544336, 0
450, 1045, 0.434695, 0.513039, 0
44, 915, 0.435046, 0.561824, 0
133, 749, 0.43589, 2.10739, 0
214, 660, 0.436005, 0.502062, 1
487, 874, 0.436407, 0.438703, 0
16, 862, 0.436951, 0.44259, 0
157, 926, 0.437033, 0.443357, 1
248, 862, 0.437166, 0.441635, 2
284, 1093, 0.438329, 0.726978, 3
366, 636, 0.438955, 0.5284, 1
240, 788, 0.440468, 0.461548, 0
324, 784, 0.440841, 0.69889, 1
61, 622, 0.440987, 0.449007, 1
182, 808, 0.441051, 0.676011, 0
134, 616, 0.441895, 1.55714, 0
474, 622, 0.441974, 0.455098, 0
339, 784, 0.442082, 0.470052, 2
490, 693, 0.44261, 1.34359, 0
474, 1058, 0.443926, 0.700715, 0
133, 1061, 0.44404, 0.649177, 0
474, 784, 0.444247, 0.461867, 1
425, 765, 0.44443, 0.921839, 0
99, 751, 0.44651, 1.2592, 0
439, 663, 0.449028, 0.502061, 0
298, 715, 0.449488, 0.572816, 1
253, 901, 0.449624, 0.499323, 2
195, 849, 0.450394, 0.550474, 2
199, 695, 0.451145, 0.691199, 2
