male.id, female.id, start.time, end.time, proximity
200, 799, 0.603587, 1.64462, 0
423, 797, 0.606233, 0.630311, 0
346, 602, 0.607735, 0.666803, 0
350, 899, 0.609651, 2.71399, 0
236, 834, 0.610207, 1.4896, 0
467, 919, 0.611951, 8.51188, 0
33, 991, 0.6155, 1.38043, 0
11, 824, 0.617734, 1.15301, 0
264, 1051, 0.618122, 0.619713, 2
42, 976, 0.623364, 0.637983, 0
322, 969, 0.626136, Inf, 0
98, 945, 0.626988, 0.743101, 2
333, 956, 0.63147, 0.762557, 1
406, 674, 0.635034, 0.635486, 0
130, 707, 0.637529, 0.642056, 1
393, 1081, 0.641424, 0.69744, 0
162, 1096, 0.641703, 1.46439, 1
266, 850, 0.646559, 0.718574, 2
325, 932, 0.646667, Inf, 0
101, 1081, 0.647778, 0.74454, 2
157, 763, 0.65201, 0.652287, 0
387, 929, 0.653129, 0.976685, 0
102, 936, 0.656268, 0.872924, 0
483, 792, 0.656414, 0.971697, 2
269, 645, 0.657198, 0.675687, 0
290, 1084, 0.659016, 1.09327, 0
219, 1059, 0.65999, 0.972699, 0
474, 817, 0.660385, 3.81769, 2
66, 763, 0.661573, 0.668947, 0
322, 916, 0.662722, 0.912119, 3
228, 872, 0.664422, 0.667983, 0
277, 629, 0.667069, 0.735631, 0
423, 798, 0.670581, 0.672401, 0
364, 1065, 0.671534, 0.683037, 1
289, 991, 0.672157, 1.10812, 0
361, 952, 0.672159, 0.681244, 2
116, 797, 0.67355, 1.02084, 1
351, 976, 0.674156, 0.801371, 1
388, 953, 0.676592, 1.63996, 0
160, 1091, 0.678735, 2.00614, 0
211, 695, 0.679674, 1.06581, 0
136, 706, 0.681057, 0.687222, 3
220, 635, 0.683444, 0.702016, 0
128, 694, 0.684015, 10.5601, 0
361, 921, 0.684448, 0.847688, 0
271, 684, 0.686794, 5.40469, 0
314, 1089, 0.687936, 0.704415, 0
466, 602, 0.688843, 0.99028, 0
64, 976, 0.689378, 0.735178, 2
444, 1093, 0.69074, 0.746544, 0
183, 778, 0.692415, 1.73859, 0
115, 650, 0.693813, 0.762171, 0
26, 1029, 0.695544, 0.763575, 2
374, 651, 0.695909, 0.830852, 0
30, 823, 0.700553, 1.43093, 2
84, 837, 0.701406, 2.70713, 0
345, 952, 0.702807, 0.707419, 2
461, 979, 0.703776, 2.0152, 0
14, 1051, 0.703806, 1.33488, 3
374, 830, 0.706192, 0.74927, 0
61, 662, 0.706557, 0.872765, 1
176, 1006, 0.708228, 0.716633, 1
112, 885, 0.709598, 0.718497, 0
202, 945, 0.710124, 0.715449, 1
18, 1024, 0.711445, 0.832466, 0
237, 614, 0.712681, 0.887768, 0
310, 818, 0.713447, 0.790364, 0
259, 654, 0.719681, 0.78699, 2
357, 849, 0.720218, 0.724777, 2
154, 764, 0.721119, 6.8943, 1
308, 1087, 0.722289, 1.05483, 0
88, 962, 0.72378, 0.91357, 0
43, 730, 0.73017, 0.858768, 0
42, 1018, 0.732508, 0.737094, 0
468, 885, 0.733459, 0.738179, 1
220, 783, 0.734213, 0.893733, 0
455, 917, 0.734959, 0.735436, 0
290, 1006, 0.736407, 0.941359, 1
112, 896, 0.737578, 1.15903, 0
403, 857, 0.738709, 2.1378, 0
130, 766, 0.739175, 1.36035, 3
202, 887, 0.739774, 0.796465, 0
279, 654, 0.741161, 0.97367, 2
266, 871, 0.746149, 0.756007, 0
293, 812, 0.747512, 10.385, 0
305, 992, 0.748626, 3.06709, 0
471, 819, 0.749325, 1.01839, 2
314, 803, 0.751673, Inf, 0
413, 601, 0.753464, 1.41093, 0
393, 732, 0.758653, 0.781118, 0
302, 700, 0.759494, 0.765801, 1
98, 763, 0.764268, 0.882625, 0
21, 752, 0.76554, 1.74548, 0
404, 608, 0.767295, 0.916863, 0
65, 917, 0.774224, 0.859829, 0
164, 611, 0.778056, Inf, 0
35, 849, 0.778444, 0.896648, 1
399, 1098, 0.780016, 0.815454, 0
307, 629, 0.780285, 0.840714, 0
25, 961, 0.782807, 0.936816, 0
212, 779, 0.786349, 1.82421, 0
365, 782, 0.792137, 0.912058, 0
99, 686, 0.792371, 0.807688, 0
66, 635, 0.795181, 1.15544, 0
378, 906, 0.797522, 0.978936, 0
179, 904, 0.799124, 0.817523, 0
202, 950, 0.800255, 0.80322, 0
401, 830, 0.802655, 0.854702, 0
285, 856, 0.802966, 0.849421, 3
180, 706, 0.807427, 0.918423, 2
468, 891, 0.808261, 0.809017, 1
323, 1081, 0.809224, 0.824081, 1
269, 1075, 0.811289, 0.8283, 0
179, 1035, 0.819085, 1.4927, 3
124, 1093, 0.821955, 2.38323, 1
395, 874, 0.822365, 1.70056, 0
30, 1055, 0.822535, 0.826628, 3
60, 680, 0.82575, 1.2137, 2
23, 797, 0.826583, 0.827529, 0
291, 745, 0.829417, 0.872524, 0
152, 720, 0.838435, 2.28826, 0
12, 713, 0.839589, 1.78832, 0
161, 789, 0.839708, 0.840658, 1
374, 610, 0.840038, 0.895786, 0
293, 1053, 0.840089, 1.02462, 1
211, 920, 0.843577, 1.16814, 0
81, 741, 0.845205, 0.85528, 0
318, 1054, 0.846137, 0.859849, 0
468, 945, 0.851209, 0.85701, 3
63, 1081, 0.853418, 0.876694, 0
136, 962, 0.85565, 1.37192, 1
393, 705, 0.856331, 1.37592, 0
123, 760, 0.859553, Inf, 0
401, 938, 0.861071, 0.898368, 1
47, 1035, 0.863828, 2.3753, 0
54, 750, 0.866383, 0.899418, 2
357, 983, 0.868316, 0.876452, 1
396, 874, 0.869179, 1.21967, 0
272, 936, 0.873059, 0.878669, 1
